Winner,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
Blue,-51.960492866102896,20.14884877534846,-24.638057549736597,-6.636756002392339,-8.11154670545645,-6.776405656908584,1.450261173368293,4.363497537258857,7.9331309177139,-4.723301589217246
Red,-22.812354072940956,17.699735156397796,-16.192761359069983,-7.797227603043377,-5.442914199664283,5.786305615867302,-2.3635125557936743,2.3451847610219145,1.061087531388708,2.3505405995685846
Red,-24.393509430025105,48.45597877551554,13.52592053116296,6.09210688720647,3.2968811631116033,-1.4793207414727405,5.627367759160457,-4.231168089979505,-2.650333745230866,1.818736247092739
Blue,77.04186436845535,-7.996896894802417,-1.8521359556238302,-23.999379155266887,4.974459786312576,-18.08007933914985,-4.431336448023812,3.9829727550441976,-3.838100101492203,0.963874769954822
Red,123.44143093590706,-11.130102300061203,12.05831476030862,-3.3226064159281705,12.991603489302495,-7.306691345907554,-4.982748971157174,0.2310674286222658,-0.6618283380877656,0.6288328265194275
Red,1.6232372391401293,24.450396275564348,9.73942825502396,3.6423380240838252,-10.817971858043313,-9.304225269326917,6.16540581816586,-1.006784072600395,-2.7183848443751013,-1.445073368502753
Red,20.594667118414435,44.60182118569719,-7.582751113554229,-6.621584908031432,1.796175323844982,14.762066493741935,7.788338036221583,1.6650762572819318,2.3105877952871254,-0.1420373746794614
Red,-3.8984742914757113,-3.9399580226277355,-9.34684959359276,-4.063416553233915,4.655428777264049,7.454522441779044,-4.921078675764306,-4.804860559731464,0.6715916510289848,-1.550112291082777
Blue,113.4961689232677,26.276788395799336,-13.95973345654053,-11.764961245576501,24.404040248725654,-20.639742839292314,10.827253493023113,0.753019258169024,5.597154368649051,-4.039833092487168
Red,52.03031292546575,11.422133549986007,-2.482798703307707,-2.7480469698778602,-7.7734189812759125,-0.2685991122263196,-1.521696097174132,-5.446666505318058,1.577106768012911,1.6896574570567326
Blue,95.77980035341575,36.87058508797139,-21.254487064262094,-9.052415062970265,8.973190242375507,1.1975831376811417,5.305272479047843,1.0215663761527163,-1.6430160746097628,1.206703255400534
Red,-4.804573328973992,16.17453424697394,44.21321057609186,17.835059317537446,10.717898521759324,-3.782460179418737,2.1893293708318424,-5.505891296245298,0.9593948106117194,0.9136303474761474
Red,23.000700998827533,4.864184698966784,31.830580991659996,8.73161932600013,-8.847605452460318,-3.14660377200982,0.5277747744318285,3.468424411468929,1.7103376960382959,2.5561430988103346
Red,-56.01216306020268,-16.879781591524615,-0.9739755712033633,1.8267374049311562,4.516759757761675,-1.7882170829575013,-2.9827796545790517,0.8798519914759072,0.021079532593513736,-3.6656606701756074
Red,-21.73916310395521,16.70539741917351,-1.947098200962122,-0.6012003091721153,-8.642884686429486,-4.760962515207104,3.072675428720774,3.6537984517552418,6.830226337366616,0.5940660229831293
Red,-22.624235961736918,1.981536414582363,2.015671020915487,-0.22640414607280573,-6.131723634456641,-0.7496891588010208,-0.5123301414111878,-0.7472152051882924,4.718897777032647,-0.0368932322858762
Red,49.750011833518535,-15.541734882702528,-0.5961957711482317,-1.1363405545799412,-1.036595720059468,1.0274048264394475,0.13396034868906692,2.2015701665478766,-6.574835373335197,3.151266677823103
Blue,35.561946002123086,-12.117218809727062,1.903343095781605,17.409055604594624,-7.5477536222664945,-8.429459265136286,0.41622644264002023,-0.29710466026798005,7.683300203727008,-0.3185345511816958
Red,0.46053754763797955,-12.05994725005602,-3.294014595934042,-3.0728262970550646,-9.930715377196504,-0.5979227717643539,0.2942450162370013,-2.8719391846692366,6.916813366746593,1.871345646863606
Red,-54.2849568792877,-7.283946937939127,3.60807701683557,3.557114081852252,-0.1352874242941827,-5.923652628285744,3.4022545046955797,3.352196734484879,2.2899148546134476,-0.9080069953114005
Red,-0.7679831340589037,19.25162127573619,-3.960406726097562,-0.9485383155419054,-4.668127148707712,-3.1689622736469416,-2.0453622257603636,-6.210065641812258,5.1389456932883695,2.602522962983132
Red,-89.8099457426173,22.82409920665182,-2.3514293494125327,6.366921383574107,19.33313958595932,-3.727845307184635,-2.739347381957717,6.024902577067533,1.7983831872916352,0.5017070778029227
Red,-42.0547853918032,-4.952531712842531,6.589856669638064,-9.664170542814542,-12.925559268536015,2.512150094228461,0.3977957491954383,0.23808582969410919,-3.8344311118724876,-2.1247215868432683
Red,-58.245594341504734,17.473218019760992,21.84196784114374,10.078063860410914,14.735310756608634,3.1386326210309354,-0.7339739816161592,0.6416871942642387,6.792634023733059,-1.6770349370865638
Red,-0.10546912444621909,-4.955544172462048,4.243354191361752,1.8509726915742695,-7.466169982999323,-6.736132134280612,1.872599900612119,-3.292882646865958,3.938962178506505,-1.456087453699528
Red,-56.14395266109136,11.314165087050522,-6.695998090579049,-3.3245620033063936,7.488669251995971,11.512668396758205,-2.3832599870170443,-0.5222539769752221,1.29573366816019,5.385335963334776
Red,-0.9818016714108566,-13.099757640384084,5.029635309170724,-0.6411910402269823,-4.479495802772801,3.5253370044138572,0.6629926774152329,-0.21818137737229065,3.835194043651947,-0.6721491234693837
Blue,19.30378688324402,-10.996118885067135,5.2754830161693755,3.504374077830203,1.4051149637704412,-4.499674949118304,1.5098271196016775,-5.526943842997538,2.610936004858547,0.9643337426240898
Red,0.03789155497792992,43.35704932660906,-40.242438262915954,-11.536088770762294,-7.855698951167224,-7.307917743168561,0.07761335407885371,1.1879640185410731,-1.4928155179211287,1.586204298641184
Red,-23.79065521396488,52.75462006009556,-25.752367769414338,-6.881775254239091,-1.3968461768567475,-2.093126650071624,-1.301090935489108,0.18601708021324284,-2.0336672296876475,5.798328437043525
Red,-61.66013973123482,-4.58080345404056,4.470736671054174,-5.506791643028682,2.082978001416165,-0.2517309952442911,-1.7249622856461786,-4.7446986052521325,-5.605867250174185,1.2207640309187673
Blue,-73.85555076513631,-10.81438464757374,4.891618636615919,3.6084770830942183,16.461411546403973,7.6636809052523365,-0.19216852084921512,-6.614864302929932,-2.071940996822587,-0.0018732155393294387
Red,-20.108372220983735,3.8085567847563992,12.719350293414028,4.996056975083763,-13.947801603823532,-12.859438136509572,2.020740836698956,0.7499658355910384,-5.375922721120909,1.652459890210464
Red,-34.941296219872406,35.01038855195848,-4.8397857825574615,-3.6456760713166703,-13.099586248403988,-1.7386147541999584,-1.2844919766467897,-1.0405958595955935,0.4914476137847722,-0.534880655020824
Red,-85.61471824030859,11.235387304800419,5.281795962632076,1.5816405889535547,8.187589657334616,8.247103424699958,4.224455285289698,-0.4212730088166367,-2.229203333425512,-2.6216077389298613
Blue,-2.7488227705667114,28.17089575654098,-9.667466548908944,-0.8350651574181596,2.017572687453456,-3.9261713303657855,-0.7391835846566509,-0.8784866506861363,-1.8011545498899668,3.303254408605733
Blue,-70.72458746234886,16.406012256266646,-15.92103732316284,-2.4311737230512813,6.196590733438045,-0.7440221208888996,2.644201236669056,-0.3134957690556583,0.34406697207747317,-3.8519432315445803
Red,22.5857109739958,-8.9493468272668,-3.969348829712385,-2.6908325754128337,-8.60806153694259,-2.264862632105082,4.931271985751476,0.7984197662331521,-0.6454021701427792,0.7105408710963392
Red,-0.5796248531340513,13.025974321741202,4.987213474139866,-0.6753952289406605,-4.207930081289687,3.7899584905681314,-1.949769569941491,-3.6964086292633245,-5.87344732272033,-1.8653344144029766
Red,-50.90209954479515,8.00424935080025,32.16641956260713,8.452549764337459,-7.711550118820965,-0.08675343081827244,5.107811020938256,4.28642470126144,-4.58418202902718,-2.453616043538785
Red,20.63777997580177,-5.104314737517811,-3.260857607837043,-2.0082953545092193,-2.108451875352692,1.2476674854689782,1.7172690869542229,-0.15177294877826586,-3.5755987271497065,2.171345636351463
Red,0.5760599388247553,-2.4949911162258647,9.374677527614109,-0.2068684975521914,-7.663640142736741,3.692105707707458,5.289655779010869,5.7608691556699005,-4.84345256039671,-0.18266958682221804
Red,-70.2272271345118,-2.214019071614295,-5.459415892588946,1.8296734081733077,4.274196319756819,-5.609839880978418,6.072687300513561,0.5918434822308957,-2.289247539933262,-1.600565441006165
Red,-23.736099554001026,12.065414976688722,4.223062838769353,3.464390308248703,-2.285709499781966,-6.884111122550469,2.034434061303152,3.1284237798402774,0.5858192318523947,1.0947930186931534
Red,-56.83591343695882,18.314360662652078,-13.687800620210282,-1.5607577307283262,9.374452804342315,1.1745440408730432,2.6940381830396705,1.2642574525957242,0.0860907130299451,-0.018167719560159036
Red,-63.526873753807116,28.449562594540215,-11.874710846478912,5.461719471510694,6.3450519187138825,3.8014692831686827,-3.0310521546868965,-1.4577065785590744,-3.1730447011717158,6.0820560483740636
Blue,-66.72757235567894,50.95607947086916,-21.259657466673612,4.659126648591791,16.44088974686774,6.309703991903634,-5.515617914477456,4.932410921729457,4.32522718974052,3.169574220446164
Blue,-37.69524219699247,30.03545782636788,-14.533484320853107,-3.46251444036365,-4.738226102390465,-4.707156463417999,0.5076297081503979,-0.5285638007054464,-0.5415433394062599,2.248647981965921
Blue,-77.95639667482833,-11.15433358700747,4.779894106585448,10.190361331737599,2.831163567248435,1.9038668412052793,-3.1748074058158617,-1.009857301335651,2.600392585566067,-0.9923239520007676
Red,39.05637535155566,2.015468850139298,-9.84415789302807,-18.18904772960589,-12.18127641777679,-12.0188684635471,0.1597639015026595,-3.180805993617254,1.9602157675721565,-4.786229461357425
Red,-55.82331481675195,4.757864979974659,-3.8112423456937057,3.5398093940556463,4.345712390397875,-9.344136624492956,-1.1611403592991043,-1.4662160547555048,-0.47874726496184683,-4.9502161134150775
Red,-51.830148552459,-14.845573434292,-2.3085129324602054,1.2699807084668386,-9.973451469251604,-11.793822884147824,-1.394986294494498,2.809898859831637,5.312438546029303,-1.825667585186064
Red,-50.49898588559344,-4.297761724460126,8.836685227448209,0.5308691169341297,-12.084274621807904,-0.9269481768770542,-1.174086395597235,4.813340626392032,3.240327574667294,-1.853391591797069
Blue,-40.21235255072784,-16.33472303191165,1.77079982142154,3.2931729797296145,0.899789967797767,-6.552348390931152,-2.040426564495499,3.0164869335107287,1.7285650164103865,-3.2427654676154978
Red,-66.15969931464055,-12.02516333050455,0.3952582250681359,-3.412925006981121,15.509114453437906,-0.13259996212264574,-3.013017672593381,0.5192162556935923,-1.8565754681166178,-2.162893843829979
Blue,-90.31882014672546,-7.244789393235147,-9.268260933018045,6.428269037198797,19.05326576567816,-11.075240423052083,-0.17559003993261876,2.2546401343679983,1.7726500056840162,-0.10807411144379366
Red,-53.33907688505667,1.835621486849259,-8.606234226278747,-3.3250070808066976,-2.8759961933256175,1.5507969988647927,-0.8013813615006139,4.004734086245015,-1.387839376154053,2.881966513457838
Blue,-24.52147101732559,24.12871387446136,25.204433507067737,10.557671342812506,1.7829850187330094,-5.9309861874363445,-1.1564032162433076,-5.416816699143734,-1.0706517271047098,-3.2009903330785536
Red,-38.81716584347854,62.90344123185589,36.28939233004827,13.62707733026896,1.5522556744142182,-3.5447922091563884,-5.146474257765911,-1.2647170267277208,2.1371849176527835,-0.68443925521076
Red,-82.34181362249876,28.08850634935117,0.15078963149037788,-4.781024086487943,22.821959605256747,10.125450955282119,-4.306488592938218,-1.033446219620487,-3.8237312835960107,-1.014523022528246
Red,-24.50139477348434,-2.7580906955438866,19.086693203683875,5.641289031587503,0.2957391324965925,1.9935574318123115,-3.1211089331442006,0.7369212477177925,1.6109310749633896,1.697282757576854
Red,-1.4466805882644855,4.633336371677709,-0.038530422844060934,-1.2951901060422528,-2.5872813035888638,2.2288453010011433,-2.7057950755974742,-0.42066925692210344,-3.0355471400271417,0.10143595724224419
Red,-36.44141464806666,-15.549538964997137,1.4760638686095153,-0.8344913150921635,-10.33768287699285,-2.4743436107318084,-0.17781767606566137,-0.9518433081213742,3.107193914958582,6.074223836299858
Blue,-22.299108982322537,2.4248522937878287,1.16515991421007,-3.3032360715599864,-5.957071773748304,7.639812723318455,0.0680953779828203,-6.3170551805874,1.7959252943179707,3.1232123560690566
Blue,46.11506252018393,-10.323414012335142,3.699818574659761,6.679977502435249,9.189406865581216,-10.379020163990301,-4.060342948559717,-4.009059183641489,-2.934267813031984,-1.4549201889894041
Red,-26.639493751994245,47.65490365077624,30.13300871650294,13.24447537945706,9.85513629551642,-2.883237241627255,-1.4375570687901291,-2.543786591955852,-3.581065572697952,-0.8663043902256646
Blue,-68.51944879185343,8.009825472515509,-1.9037579712939832,0.8838822832668779,-0.7679558138938725,-2.5964593369590365,2.3469398429358432,-2.449395382803479,-0.2583986643760524,4.7625599960188785
Blue,-87.67606664397948,8.87701598168243,-3.3879125285753036,3.797019248146223,13.454035463268761,-2.0604518573202166,3.8298882237126626,0.11434497117728763,-3.4679569362314844,1.576587363959126
Blue,50.981263574196326,30.9974503482674,-10.979842261198769,-3.344409605191536,-3.559408752220056,-2.865496785316154,-0.3909529979361498,-2.9479692499421803,-1.5433654350971613,4.424170373138176
Blue,52.250874196929985,27.691307011687115,3.129912473299177,0.9154784156005286,-7.7891351893046,-5.949622591227585,-0.16907582255179793,-6.018396119324468,0.31628501186885716,-2.4067441950438613
Blue,21.81010120443929,-4.256559116623965,-7.517465893365097,-5.461511852219533,-5.073643200701062,5.10436149943648,8.548515656605817,-5.13858649856351,6.925563908505888,-7.655012242955431
Red,128.4940165929677,20.843002119299502,14.971608885022098,19.533393013731274,-9.000132008989219,-14.827107033614993,-3.1066271874754516,-1.5241062619601642,-1.9352800087523279,5.751904416043292
Red,0.7566136074057463,-7.590182974840834,-6.096589842168075,-4.276806407175227,-10.123837903368498,-0.3209330301661551,1.3237994029306412,-1.9239101360278021,-1.3153216235218683,-2.3833535871631093
Red,-22.930451925307374,-10.401238996713623,6.614346437189345,1.1703427498862944,-6.470569709922788,-1.5980274741258473,-5.51325735778587,2.305619984624408,0.4574545809863353,-1.3553803350174707
Blue,-28.022758789753045,1.0801602895403812,-5.606475476679995,4.267526650564283,10.910033005870535,-8.616361625401217,4.025988361187342,-1.040431740219994,-0.8134019181188208,0.6398548331543855
Blue,0.1507467259224916,-8.427498987352916,2.23756845475706,-0.4256793235937672,-8.054725024859222,-2.3524226228147196,3.4751352863504215,1.6708123463573723,2.3128880002419243,-0.11234248655674939
Blue,-47.9230574309123,-17.41449524955294,-2.036377299093696,8.755070322866871,1.1695497118578424,-1.8211391996269688,2.2785798793719167,3.5196120361778265,5.370579103251673,1.9299465827130549
Blue,54.035871141625414,-9.86924644360997,-0.7542451746739104,-5.060008614279762,-15.01135857762131,2.525524691897597,-1.9501880710762587,-1.8229422655794334,0.9371739700336249,1.7929931182709586
Blue,47.17752559044675,-15.879203985649037,-3.664215366851251,1.9595604479368043,5.449622538856365,-6.248778195212713,-3.2776976821587573,0.6881265441200748,-0.9754065570180706,-4.152184097217686
Blue,-54.320051303980954,-6.5361962527382005,-7.711011177557254,-1.0819422041088027,-1.4029985582229225,-3.2678132925331043,-2.0290161532073747,-0.061542899032834456,9.285389123789036,-3.872511568077714
Red,102.10572823800149,18.39368877056965,-27.45341883632128,-0.04642093745449758,15.912697800983254,13.611672023802951,-1.4159615410940212,0.7906485732845578,-1.8538695807781072,-3.314429701726938
Red,-2.2879231816732495,2.2174748936766684,0.46400902938177596,0.15488060759141883,-0.25499086144273697,0.14848812316979823,-3.0477691246791343,7.103228159709178,-5.710411052719385,-0.6304483074666197
Blue,-33.82209921609314,20.96895620073317,-11.189219311578148,-4.770488211071307,7.035290635822005,-12.7347402057133,-0.7232503830136736,1.5611073267421969,-4.4960269341030505,6.364266416920275
Blue,3.512070622689675,1.1312475058280544,-0.04006103958449929,-6.522972709225685,-18.218632086398305,6.002483003530346,-0.5022404569732947,0.18108997208662939,0.5781005346785876,-2.901011088121723
Blue,-39.62829532207228,17.372161628978777,11.151745526568252,0.28140956401806644,3.9106978103620387,13.867575830374896,0.37293681242776877,0.8131802296287757,0.5768015717094707,1.115318141190557
Red,-48.93893067305958,7.949977538729063,11.821323694317789,-0.26883377882099097,11.126044008264829,-2.291725650237154,12.373932591090115,0.7653234485386227,3.0764206624236943,-0.6587690431050256
Blue,-55.547684792750985,16.34897926141319,0.35830965386442576,0.97411506180599,5.988499953042544,3.526405713700363,0.5421061827102651,-4.58471306136692,0.7535083013419033,-0.2183547420751128
Blue,-38.704144578909634,28.956779026066215,-16.587775086960185,-6.567302936715468,-0.9244695555658813,5.196681071618964,-0.7708906740204304,-0.13324514332570167,1.888300307423932,-6.739145795172442
Blue,-62.04025906673925,-1.5013864837458426,-13.34656945876374,5.27961791931109,-1.2272134724135102,-3.6670217504392664,-2.1601629676389402,2.5337944822727,-3.317509534717431,-1.992942026885439
Blue,-40.221185497277325,-14.691499221637772,3.442395419814298,-14.173284914832413,6.973493307341571,3.691226296710524,5.264863459470674,-1.7303707434123499,-4.770192376258451,-1.1196350150990286
Red,-72.71889387659158,-1.6144134457531478,-10.341865738882513,-1.0613934690240765,12.94469439241196,4.983373484296528,3.9803983405177994,-3.3983660431676377,-1.6549108475356553,-0.6445076948718478
Red,-65.14876889073047,-16.635141596630167,0.3170636299660121,-3.301141769404037,11.317154793253216,-3.878865915627464,-4.154049922067154,2.2899890903214373,-1.914733767586395,-2.935798891980018
Red,-89.42471767907521,-9.715728359714348,-1.9417647667375375,4.637875986415963,18.824264941248433,0.24388830167272157,8.077142503176747,-3.7562943322817577,2.6116069193589584,-5.065743410028236
Blue,94.62158574262028,32.66094576734195,9.163248062612853,-2.7778467353789167,14.53230611786356,14.628079404429238,2.2696652213209183,1.0758473015899133,2.097754401413237,0.35832696210935777
Blue,123.46548764349504,11.287006632900923,13.879438738199944,9.236843945543521,0.22531638383676733,7.395713530539029,-1.9061553676475191,-0.4329815294945669,7.5169243900397875,-0.00943565422717844
Blue,-13.629352902147554,13.072936856391722,-4.203252871098788,9.941965286922544,-0.5703633945214317,2.3237620752716577,-1.001936205290637,-4.830368021855372,-4.893928612532999,-1.7621735268891467
Blue,-0.27927431923399904,20.465212695317373,17.38151933504924,2.282441698112044,-4.334844677654331,6.522245024748001,-0.8498172434266525,-1.2206800708020566,-1.3757107585086437,-1.3560445677350075
Blue,48.19855414754671,-11.027233644873498,4.99727395183986,4.367903049827789,3.689072269613848,-6.549742430466517,1.5671957013000923,-4.502500733995124,0.20373332354964327,-1.8749408680856168
Red,-55.208355759848175,19.3113978272078,-9.53464131494129,1.7443732063237776,3.5767959270967857,-9.139818231029444,2.9111086739842977,-0.00036637188545207244,2.3921121410606285,-1.28289429085157
Blue,-25.09879366293887,-6.697524473124374,0.2766391956579977,0.24108032967600165,1.6637405660737086,1.5595193502353535,0.23654886011372492,2.4613724574855325,-0.25719276823857057,0.9921306764015654
Red,2.137133997117558,-9.255372149017433,8.615179889033358,-1.6213571674429792,-13.461650311994191,2.638927604228471,4.573584129769456,-0.06640954536980626,1.3453988238469143,-5.033505467185141
Red,-21.43557102546527,10.489233113706103,6.174944200142567,-2.433159777569641,-8.22300444213214,7.85658796171893,-0.054266646153290375,1.1258209712332474,-0.052923739191320894,1.0881275410137874
Blue,24.379172619702988,22.726894782836844,-20.95435342638527,-6.881725439509269,-15.518746451594929,-9.913447081819191,-2.4717014696524657,3.8475196140434127,-1.4720730334416459,-1.2948784630961248
Red,-21.989478987139734,-18.1343082051932,-0.16546821926431363,-0.5189569119869583,-9.817339413584747,-5.46093569176923,-3.0330997519487073,-1.2387168886343414,-3.125609902516215,-0.7923341931608852
Blue,-43.78626605817567,-17.611927199419974,3.6152602687292217,-10.967916006756397,17.311131491137072,2.5560295070760857,0.36336592589531036,-4.870625316134757,-0.7523918023432984,3.791885952724559
Red,-37.527482888389535,24.23992016089947,-23.299124570481386,-10.268099812326934,-5.976055864083261,6.039676259539805,-4.17596186529441,-0.6756176914027789,0.5174816878782106,-2.0389380906954013
Red,21.339416284554456,-8.980210750153624,-3.615274317396698,-1.3738482850735287,-5.488374107971641,-3.4315317913195997,-0.5246149437603507,0.7084372758194627,-1.1884561269923624,2.3353255056098963
Red,-22.297184714542414,-18.298408026919763,2.900805937748334,-5.780740878731985,-6.14223520379676,15.472790728337978,-1.4804345967297603,-1.298725607680118,-6.792365458423952,0.23671706360764663
Red,-25.422134670141038,-17.43121897241218,0.10738136789333422,-0.5159440455557068,2.5681179550650346,4.144151351927458,1.3547132206904644,-4.929369042235819,3.788452903720671,-2.378535443037353
Blue,-39.25528987413192,-17.93055090842312,-0.9828464689327517,1.8797034733759663,-2.333122972808316,-7.095451885576021,-2.9851891892208537,-1.7740831552548337,1.3621719871902378,1.097731586505649
Blue,-38.27682167768655,-12.903813375263429,0.7827437820231092,-0.06253221701270653,-2.9614812987395185,-0.48362158248242854,4.459913848407352,-4.535670975182891,-3.669012115418624,0.9962298417042489
Red,22.684389284224643,-9.321375930047141,0.6214412223868572,-2.892770365915539,-9.224717352437255,2.1701526942772063,0.29959989036355167,-1.4814826894308342,4.002127096268949,-1.8005297066574857
Blue,-9.687756797248307,47.09129391621417,-14.39599643598422,3.6061417574301675,-12.37050571777911,3.71738085307424,-4.127875596283005,-2.9730734103819887,-4.364841918173926,-2.1174430028064397
Red,53.90975059263274,18.372454114130527,-15.73922743826784,-9.085220960035203,-13.947150788425972,1.808724113198085,-1.197559384861334,-3.72145016227617,3.4746947096628586,-0.7966267069500571
Blue,-72.2154607739658,1.3907055349450612,13.705847691533679,9.158048779620865,11.160400998331792,-4.371367531528456,2.13728943097557,-0.7140492352091093,-2.9366427691893158,0.3388735359294414
Red,-2.664471935701341,0.4855839603894387,-5.335208923540798,-1.5499075774798616,1.272700454248369,0.8193962986567601,-1.6057917473193533,-2.0573152837209214,-6.104578953787195,-0.041352804010663435
Blue,-55.639220089224956,-2.7768481982368325,-9.878917384192276,-2.6399413116115444,4.079425021760499,3.4021435645711424,-3.5145782067399662,0.6000452100938843,-0.5057131967520759,1.9366948150503158
Blue,-53.355853020334536,6.507445105182998,-13.9777499985791,-7.36498169726468,-2.845394378930653,8.857688312905706,-5.815025597546431,-5.510712271660105,1.843574102532026,4.986155115767682
Blue,-39.47344882107372,-9.527957674887318,-2.7337303526231076,0.6099960325397614,-1.2052438792324034,-4.268165657485802,-3.1691506949894572,-0.6246573596311007,1.1179712338293974,-3.8092771827629606
Red,-2.335982708847581,-16.717209101549717,-0.6255418100486045,-0.052473323040215035,-0.22457977537404797,-0.6292803479392904,1.4336862260499703,0.5095135002624939,-4.6562016105307995,-1.0047424419162776
Blue,-3.94670929011063,0.955215202808398,10.746195669710144,7.809211913362259,3.9776721077110273,-9.566655631729088,-4.7068834731892855,-6.0763631853714815,3.350718153158619,1.5433161536104338
Blue,-89.37216631465587,-8.147677646155463,-3.4879287949268045,5.125058278479323,16.832001463932176,-3.268333913948978,-1.8315317773889195,4.202502187089552,1.1616282206562791,6.039061701851997
Red,-59.44436464452941,-11.376178342181737,1.5436055027810085,-7.069965190462281,-6.688410815427995,-4.717816826684262,-3.936291054727319,-4.056481187052058,0.8496496347062064,0.05595860726603291
Blue,-67.43780889079953,-1.6610112534462014,5.1362243471150215,3.972327620341827,-5.607188558933666,-9.14097496191272,1.1810490105881055,-0.539359111440456,2.122081316260482,3.649668798679606
Red,20.112366517465336,28.106960847862943,8.522521840529436,3.038069592237633,1.9076240376528057,0.8743989159845289,2.434947055015592,9.721505353366009,-1.4802357716007855,1.3514766481368785
Blue,-3.7966428315773633,52.00989933516841,-18.613160165784542,-2.349610038554328,5.384934375943817,-4.361810084553965,-4.5472103701448825,2.5389586730908578,-0.04820842681521343,2.3628983406183743
Red,-37.9007390005445,9.113654916380982,-18.26613690907194,-3.8222679325626343,-4.667663651124095,-7.4264784924214915,4.166211987286223,-3.132302483162554,-2.092050527614948,3.4507955038895783
Blue,114.47283729981442,27.505362127248667,-34.51651442688904,7.900906248804556,11.823114299910374,8.969140136445574,-4.477748062016681,-5.538069716032352,-1.1674962119907037,-0.14455995682570116
Blue,1.6551965699771523,-14.569172406984949,0.08243482597583204,-1.0092335826017096,-11.726300133285555,-5.800534841617937,12.122388792248724,-5.56687496319094,-2.803801757619358,-0.7466084302286773
Blue,136.21174142905355,12.480382198343545,-5.558082891667815,-0.30698933145130963,6.846304450116186,-1.3973476329336116,-2.223268394357131,-6.53579820664811,3.538647617044728,-1.8895380068714442
Blue,-39.05679378269523,16.12791509795212,-5.477577862033383,-1.651016875510101,0.04145770722126572,1.519180823324484,0.7834331647076345,-5.372352846357037,2.808046882794656,-0.23388587413117864
Blue,82.02127005686863,-12.714881172527827,-9.808972863732823,31.51159781833792,-4.207723355361969,-0.5282478474981369,11.363407249364453,1.4635916982257082,7.335892456545032,-1.022547979349415
Blue,50.208083308930455,44.8011060614874,-22.243904418644107,-5.5505540217526965,-1.223931327452981,-4.635547002100499,-0.4971615171984816,-2.480477082287858,-1.6923950849362912,4.770038265384167
Blue,-64.15729221775449,32.943585155081884,0.25476124561227725,12.465516515302824,6.7946769218687795,-5.469565448116682,-6.527897299791774,-3.5984000673611334,2.31485042716417,-2.330408190220698
Blue,-23.893242693674814,60.70806433270315,-8.928655450236059,0.24772941655072192,-1.396388539299667,-8.023305668710424,-3.6199035757740456,-1.6735735159899816,2.2386126990355057,-1.4655768931104678
Blue,-39.44910689256268,-12.029151246682058,-0.31417063641825205,0.05450572949501414,-0.2800580655594938,-0.1557946456251076,-0.4121161636020616,-1.1609464219103103,-2.2621983122958564,-6.324629770726331
Blue,-57.21667965182148,-1.105966425024195,-2.042360424539263,2.4693833692415676,9.471449935494178,0.061365907263887465,-0.584278912767946,2.285069895416911,5.816357823660525,2.7104289889435944
Red,-24.38376447929028,-2.6729973149954844,5.148723987533388,3.4225424212829867,-0.018470499598272103,-4.063071145602256,5.204945291682383,2.258379420565732,5.720867940422945,2.333936041147353
Red,113.29862721839399,-2.7459205179109194,-6.878327583165914,-3.9771686308558736,-3.1310164635258055,-11.068876048926079,-0.10665565542578126,-3.307014843754387,-4.056571197126711,-1.4677168543214454
Blue,0.12535165951942884,34.885618864551596,0.3210246355218665,3.0068408835379508,-6.952627021241941,-12.824864691136524,3.515564686280975,2.9981468187423106,0.22477473316886964,0.7023121987089396
Red,-41.49076540384657,-13.085410039165607,0.9932531512352668,1.157190099030726,6.525675703979062,3.4181794156857386,1.5027273030477792,1.0766720379900674,5.2562144844941505,-3.6271639530256317
Blue,50.70008733727058,26.15917238239721,6.946224079602569,0.9318648228188388,-1.7882145159210432,1.6821706801230147,-0.3552709663194246,-0.7413897581429886,-4.393916054176257,0.3157641838884352
Blue,-25.347593381967304,32.698770861900094,-21.591488960464464,-3.365647882922455,2.3524987427466577,-6.726573628939212,-1.4580268997960348,1.8167216676095426,-0.4909822941864977,-3.8824172386711013
Red,-0.04747009888065927,-3.5309422515436704,-9.301503200890771,-2.5111597281473794,-7.885899538592959,-6.407625543337048,2.6526652114135048,3.107357752386862,-2.1796959528602637,2.347389664476342
Red,-22.510027833333716,28.132952365084826,48.17357859010314,14.19606638660322,-3.4676560473344,0.7006555778304272,-0.8385917153079779,-1.4071865278927087,-0.6141469223782086,1.6550895311748934
Blue,-54.174265647424605,-5.869887501821546,-7.256132626213169,-2.7664723151724857,0.5005593847930848,3.388483683788602,4.40343744724638,-9.830253510661088,5.844151667075932,-1.8353043789134253
Blue,-75.21891659722627,-13.110940034248202,-5.086328048625275,5.279150208088477,18.193189307505445,-5.1074846181994555,-3.9054254485710835,1.5012152713760485,-1.2216494285365274,-1.2762965746588715
Blue,0.6218819158473151,19.12450103116256,-8.795131795917719,-5.139692329539181,-8.695116837871549,1.5992055773553646,-1.942274586758194,-5.0893464803288735,1.0129870907319047,0.3776504954622782
Red,4.92859896033046,23.226644246256853,-24.469792421048936,-15.791830769315023,-22.65641561718702,8.594873447011341,-1.8337861804848523,1.5734071970412937,0.9190266401750695,1.9689099014743259
